Generation Number,Lineage 0 (Wx - fitness points),Lineage 1 (Wx - fitness points),Lineage 2 (Wx - fitness points),Lineage 3 (Wx - fitness points),Lineage 4 (Wx - fitness points),Lineage 5 (Wx - fitness points),Lineage 6 (Wx - fitness points),Lineage 7 (Wx - fitness points)
1642,11111111666667073841816510,111111561804502110,111111563122641710,485488788310,222222630196239410,222222667674944510,222222607695359710,222222634798415510
1643,11111111666667073841816510,111111549997874710,111111563122641710,485488788310,222222630196239410,222222667674944510,222222607695359710,222222634798415510
1644,11111111666667073320969010,111111550227175010,111111561867686310,485488788310,222222630196239410,222222667674944510,222222607695359710,222222634798415510
1645,11111111666667073320969010,111111549992743910,111111561867686310,485488788310,222222630172915610,222222667674944510,222222607695359710,222222634486445710
1646,11111111666667071698447710,111111548640019410,111111561867686310,485488788310,222222630172915610,222222667674944510,222222606454515510,222222634486445710
1647,11111111666667071698447710,111111548640019410,111111561867686310,485488788310,222222630172915610,222222667674944510,222222606426221210,222222634486445710
1648,11111111666667071698447710,111111548640019410,111111561867686310,484481941810,222222630172915610,222222667674944510,222222605188880710,222222634486445710
1649,11111111666667071698447710,111111548640019410,111111561867686310,484481941810,222222630172915610,222222667674944510,222222605188880710,222222634486445710
1650,11111111666667071698447710,111111548640019410,111111560625613910,484481941810,222222630172915610,222222667674944510,222222605188880710,222222634486445710
1651,11111111666667071698447710,111111548640019410,111111560625613910,484481941810,222222630172915610,222222667674944510,222222605188880710,222222634219269610
1652,11111111666667071698447710,111111548640019410,111111560625613910,484481941810,222222630172915610,222222667674944510,222222604934826810,222222632702711510
1653,11111111666667071698447710,111111548640019410,111111560625613910,484481941810,222222629922617010,222222667622914510,222222604678570810,222222632702711510
1654,11111111666667071698447710,111111548640019410,111111560625613910,484481941810,222222629922617010,222222667622914510,222222604678570810,222222631407743610
1655,11111111666667071698447710,111111548640019410,111111560625613910,484481941810,222222629922617010,222222666229422810,222222604678570810,222222631407743610
1656,11111111666667071698447710,111111548640019410,111111560625613910,484412106010,222222629625132010,222222666229422810,222222604488866810,222222631407743610
1657,11111111666667070505662610,111111548640019410,111111560625613910,484412106010,222222629625132010,222222666229422810,222222604231057110,222222631362348210
1658,11111111666667070505662610,111111548640019410,111111558700165710,484412106010,222222629607394110,222222666229422810,222222604231057110,222222629881924110
1659,11111111666667070024406110,111111548640019410,111111558700165710,484412106010,222222629607394110,222222666229422810,222222604177310710,222222629881924110
1660,11111111666667070024406110,111111548167925710,111111557430670610,484412106010,222222629607394110,222222666074375810,222222604177310710,222222627839691110
1661,11111111666667070024406110,111111548167925710,111111557430670610,484412106010,222222629199480910,222222666074375810,222222602772543710,222222627839691110
1662,11111111666667070008877110,111111548167925710,111111557430670610,484412106010,222222629199480910,222222666071665110,222222602733892610,222222627846485310
1663,11111111666667070008877110,111111548167925710,111111556866178610,484412106010,222222629199480910,222222666071665110,222222602456060810,222222626854709810
1664,11111111666667070227192110,111111548167925710,111111557195516010,484412106010,222222629199480910,222222665067843210,222222602456060810,222222626220704810
1665,11111111666667069784552810,111111548167925710,111111556790226510,484412106010,222222629199480910,222222665067843210,222222602321060210,222222626213499410
1666,11111111666667069784552810,111111547915717310,111111556790226510,482885107410,222222629199480910,222222664441362810,222222602321060210,222222626213499410
1667,11111111666667069784552810,111111547915717310,111111556790226510,482885107410,222222628844185310,222222664441362810,222222602187233610,222222626213499410
1668,11111111666667068793797310,111111550350494810,111111557097300210,482885107410,222222628805433310,222222664401655010,222222602187233610,222222626212017310
1669,11111111666667068793797310,111111539946951510,111111556478974510,482885107410,222222628805433310,222222663271663310,222222601090309910,222222626212017310
1670,11111111666667068279200410,111111538945493910,111111556478974510,482885107410,222222628805433310,222222663271663310,222222601090309910,222222625971498510
1671,11111111666667067984527710,111111538705523610,111111556478974510,481789971810,222222628805433310,222222663271663310,222222601090309910,222222625971498510
1672,11111111666667067885285810,111111538705523610,111111556478974510,481789971810,222222628805433310,222222663014670010,222222600260342910,222222625929596910
1673,11111111666667067885285810,111111538505347310,111111556478974510,481789971810,222222628805433310,222222662200890410,222222600260342910,222222625929596910
1674,11111111666667067885285810,111111538505347310,111111556466426510,481644416010,222222628805433310,222222662200890410,222222599737139910,222222624726710110
1675,11111111666667067885285810,111111538505347310,111111556466426510,481644416010,222222628805433310,222222662200890410,222222599737139910,222222624726710110
1676,11111111666667067885285810,111111538505347310,111111556466426510,480837630010,222222628760543310,222222662200890410,222222598785347710,222222624726710110
1677,11111111666667067885285810,111111538505347310,111111556466426510,480837630010,222222628528905510,222222661846540010,222222598785347710,222222623645699010
1678,11111111666667067620250710,111111538505347310,111111556576555610,480837630010,222222628528905510,222222661846540010,222222598785347710,222222623645699010
1679,11111111666667067620250710,111111538505347310,111111556374508810,480837630010,222222628528905510,222222661846540010,222222598785347710,222222623645699010
1680,11111111666667067620250710,111111538505347310,111111556148852810,480583675610,222222628528905510,222222661846540010,222222598785347710,222222623645699010
1681,11111111666667067620250710,111111538505347310,111111556148852810,480355414910,222222628098781610,222222661846540010,222222598515140010,222222623645699010
1682,11111111666667067620250710,111111538505347310,111111556148852810,480355414910,222222628098781610,222222661824648010,222222599103412510,222222623645699010
1683,11111111666667067529014710,111111538505347310,111111556148852810,480355414910,222222628098781610,222222660547867410,222222597364733310,222222623645699010
1684,11111111666667066122919210,111111538505347310,111111555980892210,480355414910,222222627904906710,222222660547867410,222222597364733310,222222623694365810
1685,11111111666667066122919210,111111538505347310,111111555980892210,480355414910,222222627904906710,222222660547867410,222222597364733310,222222623292335210
1686,11111111666667066285873710,111111538505347310,111111555980892210,480355414910,222222626638482010,222222660547867410,222222597364733310,222222623292335210
1687,11111111666667065930666310,111111538505347310,111111555980892210,480355414910,222222626638482010,222222660547867410,222222597364733310,222222623292335210
1688,11111111666667065930666310,111111538505347310,111111555980892210,480355414910,222222626638482010,222222660547867410,222222597364733310,222222623292335210
1689,11111111666667065930666310,111111538505347310,111111555980892210,480355414910,222222626524628610,222222660455044210,222222597364733310,222222623292335210
1690,11111111666667065930666310,111111538505347310,111111555929920010,480355414910,222222626446003510,222222659615446010,222222597126409010,222222623292335210
1691,11111111666667065930666310,111111538505347310,111111555929920010,480355414910,222222626446003510,222222659615446010,222222597126409010,222222623292335210
1692,11111111666667065930666310,111111537790423310,111111555929920010,480355414910,222222626446003510,222222659615446010,222222597126409010,222222623292335210
1693,11111111666667065930666310,111111537127330910,111111555929920010,480070606310,222222626446003510,222222659615446010,222222597126409010,222222622924528010
1694,11111111666667065930666310,111111537127330910,111111555929920010,478409117110,222222625609123010,222222659615446010,222222597126409010,222222622615403010
1695,11111111666667065930666310,111111537127330910,111111555929920010,478409117110,222222625609123010,222222659615446010,222222597126409010,222222622615403010
1696,11111111666667065930666310,111111537127330910,111111555929920010,478409117110,222222625609123010,222222659534372810,222222597126409010,222222622615403010
1697,11111111666667065659954510,111111537127330910,111111555929920010,478185150810,222222625488164310,222222659534372810,222222597115799310,222222622615403010
1698,11111111666667065339698510,111111537127330910,111111555524883010,478090855810,222222625243230310,222222658299018810,222222597115799310,222222622615403010
1699,11111111666667065339698510,111111537127330910,111111555524883010,477841676810,222222625243230310,222222658299018810,222222597115799310,222222622615403010
1700,11111111666667066046001210,111111537127330910,111111555524883010,477827787610,222222623841267510,222222658299018810,222222597115799310,222222622908325510
1701,11111111666667064848049710,111111536871557910,111111555490726410,477827787610,222222623841267510,222222658299018810,222222597115799310,222222621759972110
1702,11111111666667064848049710,111111536871557910,111111555490726410,477827787610,222222623316381410,222222658299018810,222222596953285510,222222621759972110
1703,11111111666667064610050910,111111536871557910,111111555490726410,477827787610,222222623316381410,222222658299018810,222222596774137610,222222621759972110
1704,11111111666667064610050910,111111537990088210,111111555490726410,477827787610,222222623316381410,222222657043954810,222222596774137610,222222621759972110
1705,11111111666667064610050910,111111536836691610,111111555490726410,477827787610,222222623316381410,222222657043954810,222222596774137610,222222621759972110
1706,11111111666667064610050910,111111536836691610,111111555490726410,477827787610,222222623316381410,222222645770756110,222222596707053110,222222619472954110
1707,11111111666667064610050910,111111536836691610,111111555446447610,477827787610,222222623316381410,222222645770756110,222222596707053110,222222619472954110
1708,11111111666667064610050910,111111537187429710,111111555446447610,477092767410,222222623197285710,222222645770756110,222222596707053110,222222619392481910
1709,11111111666667064610050910,111111536797637410,111111555446447610,477092767410,222222623113894510,222222645679054110,222222596193831410,222222619392481910
1710,11111111666667064668835910,111111536797637410,111111555579965310,477092767410,222222623113894510,222222645679054110,222222596193831410,222222618950090610
1711,11111111666667063867933910,111111536797637410,111111554365095410,477092767410,222222623113894510,222222645510863610,222222596193831410,222222618950090610
1712,11111111666667063867933910,111111536797637410,111111554365095410,602074258510,222222623113894510,222222645609977510,222222596193831410,222222618950090610
1713,11111111666667063867933910,111111536734737410,111111554193273410,476924423310,222222623113894510,222222644447335410,222222596193831410,222222618950090610
1714,11111111666667063867933910,111111536734737410,111111554193273410,476924423310,222222623113894510,222222644447335410,222222595937676210,222222618950090610
1715,11111111666667063867933910,111111536734737410,111111553258496410,476924423310,222222623113894510,222222644384418510,222222595937676210,222222618950090610
1716,11111111666667063867933910,111111536726118810,111111553258496410,476770201310,222222623113894510,222222644384418510,222222595589724710,222222618950090610
1717,11111111666667063867933910,111111536291057810,111111553258496410,476770201310,222222622656576710,222222644384418510,222222595589724710,222222618950090610
1718,11111111666667063571325710,111111536291057810,111111553258496410,475673966510,222222622656576710,222222644383492610,222222595589724710,222222618950090610
1719,11111111666667063571325710,111111536291057810,111111553258496410,475628351610,222222622656576710,222222644383492610,222222595281910910,222222618950090610
1720,11111111666667063571325710,111111534811544810,111111553258496410,474784656410,222222622656576710,222222644383492610,222222595281910910,222222618950090610
1721,11111111666667063571325710,111111534811544810,111111553258496410,474784656410,222222622656576710,222222644383492610,222222595281910910,222222618950090610
1722,11111111666667062165026410,111111534811544810,111111552921353410,477423591210,222222622656576710,222222644383492610,222222595281910910,222222618950090610
1723,11111111666667062072377410,111111534811544810,111111552921353410,466389667610,222222622656576710,222222644383492610,222222595281910910,222222618950090610
1724,11111111666667062072377410,111111534811544810,111111552921353410,465159606610,222222622656576710,222222644383492610,222222594485497910,222222618950090610
1725,11111111666667062072377410,111111534571608610,111111552921353410,465159606610,222222622656576710,222222644383492610,222222594485497910,222222618950090610
1726,11111111666667062072377410,111111534571608610,111111552921353410,465159606610,222222622656576710,222222644383492610,222222594308648510,222222618950090610
1727,11111111666667062035160510,111111534571608610,111111552921353410,463857885410,222222622656576710,222222644383492610,222222592347316410,222222618949764010
1728,11111111666667062035160510,111111534571608610,111111552921353410,462915588710,222222622656576710,222222644383492610,222222592347316410,222222618949764010
1729,11111111666667062035160510,111111534571608610,111111552921353410,462915588710,222222622461112710,222222644383492610,222222591844281410,222222618897047410
1730,11111111666667062035160510,111111533485391810,111111552011096110,462915588710,222222622461112710,222222644383492610,222222591844281410,222222618897047410
1731,11111111666667062035160510,111111533245129110,111111552011096110,462745888610,222222622461112710,222222644383492610,222222590989508610,222222618897047410
1732,11111111666667062796812910,111111533245129110,111111552011096110,462745888610,222222622461112710,222222644383492610,222222590989508610,222222618593025910
1733,11111111666667061980418010,111111533245129110,111111552011096110,462745888610,222222622461112710,222222644221784510,222222590989508610,222222618593025910
1734,11111111666667061016643610,111111531582547110,111111552011096110,462745888610,222222622461112710,222222644059236910,222222590989508610,222222618593025910
1735,11111111666667061016643610,111111531582547110,111111552011096110,462674927510,222222622461112710,222222644059236910,222222590989508610,222222607309688910
1736,11111111666667061016643610,111111531582547110,111111552011096110,463716721910,222222622461112710,222222643892925310,222222590989508610,222222607309688910
1737,11111111666667061016643610,111111531582547110,111111552011096110,461412560010,222222622461112710,222222643881642610,222222590989508610,222222607309688910
1738,11111111666667061016643610,111111531582547110,111111552011096110,460838570210,222222622461112710,222222643881642610,222222590989508610,222222607309688910
1739,11111111666667061016643610,111111531582547110,111111552011096110,460838570210,222222622461112710,222222643881642610,222222590989508610,222222607309688910
1740,11111111666667061016643610,111111531582547110,111111552011096110,460640643410,222222622270123710,222222643881642610,222222590520219210,222222607309688910
1741,11111111666667061016643610,111111531582547110,111111552011096110,460640643410,222222622270123710,222222643881642610,222222590520219210,222222607309688910
1742,11111111666667059411359110,111111531582547110,111111552011096110,460640643410,222222622270123710,222222643881642610,222222590520219210,222222607177166610
1743,11111111666667059411359110,111111531499433210,111111552011096110,460640643410,111111535810082910,222222643881642610,222222590520219210,222222607177166610
1744,11111111666667059411359110,111111531499433210,111111550781265610,460640643410,111111534773073910,222222643881642610,222222590242735210,222222607177166610
1745,11111111666667059411359110,111111531499433210,111111550781265610,460640643410,111111534773073910,222222643881642610,222222590242735210,222222607177166610
1746,11111111666667060267800810,111111531499433210,111111550781265610,460348702710,111111534773073910,222222643881642610,222222590242735210,222222607181852610
1747,11111111666667057870782610,111111531434195310,111111550498217610,460348702710,111111534773073910,222222643881642610,222222588799310710,222222606249126610
1748,11111111666667057870782610,111111531434195310,111111550498217610,459128127810,111111534773073910,222222643817069610,222222588799310710,222222606249126610
1749,11111111666667057618328610,111111531434195310,111111550498217610,459128127810,111111534773073910,222222643817069610,222222588799310710,111111495540582410
1750,11111111666667057618328610,111111530779503910,111111550498217610,459128127810,111111534773073910,222222643817069610,222222588799310710,111111495540582410
1751,11111111666667057618328610,111111530779503910,111111550498217610,459128127810,111111534751359410,222222642704097710,222222588762427310,111111495462438110
1752,11111111666667055111425010,111111530478988010,111111550498217610,459128127810,111111534751359410,222222642704097710,222222588762427310,111111495462438110
1753,11111111666667055111425010,111111530478988010,111111550406602510,459128127810,111111534751359410,222222641735314410,222222588762427310,111111495462438110
1754,11111111666667055111425010,111111530453229510,111111549261182110,459128127810,111111534751359410,222222641735314410,222222588762427310,111111495462438110
1755,11111111666667055111425010,111111530453229510,111111549261182110,457905283510,111111523878290910,222222641735314410,222222588344300310,111111495462438110
1756,11111111666667054276548610,111111530453229510,111111549261182110,457465736610,111111514818444310,222222641532152410,222222588248941510,111111494575212110
1757,11111111666667054276548610,111111530453229510,111111549261182110,457465736610,111111514818444310,222222641532152410,222222588248941510,111111494575212110
1758,11111111666667054086787210,111111530503681510,111111549261182110,457465736610,111111514661837610,222222641532152410,222222588248941510,111111494575212110
1759,11111111666667054086787210,111111529012163210,111111549261182110,457349232710,111111513660751410,222222641532152410,222222588248941510,111111494575212110
1760,11111111666667054086787210,111111527896772810,111111549063722110,457349232710,111111513660751410,222222641532152410,222222588248941510,111111494743439110
1761,11111111666667054078590010,111111527896772810,111111549063722110,457349232710,111111513660751410,222222641532152410,222222588248941510,111111494490088110
1762,11111111666667054078590010,111111526695475310,111111549063722110,457349232710,111111513660751410,222222641532152410,222222588248941510,111111494490088110
1763,11111111666667053846766910,111111526695475310,111111549063722110,457349232710,111111512547986810,222222641532152410,222222588248941510,111111494196474410
1764,11111111666667053846766910,111111526695475310,111111546405675410,457349232710,111111512547986810,222222640930527110,222222588248941510,111111494196474410
1765,11111111666667053846766910,111111526695475310,111111546405675410,457349232710,111111512547986810,222222640930527110,222222588038757210,111111494196474410
1766,11111111666667053846766910,111111525434085510,111111545854774410,457349232710,111111512484246710,222222640930527110,222222588038757210,111111494157065410
1767,11111111666667053846766910,111111525434085510,111111545854774410,457349232710,111111512484246710,222222640930527110,222222588038757210,111111494157065410
1768,11111111666667053922099310,111111525434085510,111111545854774410,457349232710,111111512484246710,222222640930527110,222222587835479210,111111494157065410
1769,11111111666667053227727010,111111525434085510,111111545854774410,457152078210,111111512484246710,222222640930527110,222222587835479210,111111494157065410
1770,11111111666667053227727010,111111525434085510,111111545597092410,457028687210,111111512484246710,222222640930527110,222222586895045210,111111494157065410
1771,11111111666667053227727010,111111525434085510,111111545597092410,457028687210,111111512108192010,222222640930527110,222222585804880410,111111494157065410
1772,11111111666667052523929410,111111525434085510,111111545597092410,457028687210,111111512108192010,222222639939401110,222222584544489110,111111494216395510
1773,11111111666667052523929410,111111525434085510,111111545597092410,457028687210,111111512108192010,222222639939401110,222222584544489110,111111493567985810
1774,11111111666667052523929410,111111524789378310,111111545597092410,457028687210,111111512108192010,222222639939401110,222222584544489110,111111493108690610
1775,11111111666667052443279310,111111524789378310,111111545597092410,457028687210,111111512108192010,222222639939401110,222222584544489110,111111493108690610
1776,11111111666667052443279310,111111524789378310,111111545597092410,456881037210,111111511720639110,222222639830102110,222222584544489110,111111493108690610
1777,11111111666667052368869110,111111524789378310,111111545597092410,456881037210,111111510860877210,222222639830102110,222222584158268110,111111493108690610
1778,11111111666667052368869110,111111524789378310,111111545597092410,456881037210,111111510860877210,222222639830102110,222222584158268110,111111493108690610
1779,11111111666667052368869110,111111524789378310,111111545597092410,456881037210,111111510860877210,222222639733168410,222222584158268110,111111492924965810
1780,11111111666667052368869110,111111524789378310,111111544777829010,445615169110,111111510750041910,222222639733168410,222222584158268110,111111492924965810
1781,11111111666667052368869110,111111524789378310,111111544742921910,445615169110,111111510750041910,222222638262523010,222222584158268110,111111492924965810
1782,11111111666667052429691810,111111524789378310,111111544742921910,444440892910,111111510750041910,222222638262523010,222222584158268110,111111492924965810
1783,11111111666667052298094110,111111524789378310,111111544742921910,444440892910,111111510750041910,222222638262523010,222222584158268110,111111492924965810
1784,11111111666667052298094110,111111523981130910,111111544742921910,444161005810,111111510750041910,222222635628316010,222222584158268110,111111491801730210
1785,11111111666667052298094110,111111523981130910,111111544742921910,444161005810,111111510750041910,222222635283519910,222222584158268110,111111491801730210
1786,11111111666667052298094110,111111523942760110,111111544742921910,444161005810,111111509562331910,222222635001967010,222222584158268110,111111491537436610
1787,11111111666667052298094110,111111523942760110,111111544742921910,444161005810,111111509562331910,222222635001967010,222222584158268110,111111491537436610
1788,11111111666667052298094110,111111523942760110,111111544742921910,444161005810,111111509562331910,222222635001967010,222222585244432810,111111491537046810
1789,11111111666667052298094110,111111523942760110,111111544742921910,443850020210,111111509562331910,222222635001967010,222222573731337510,111111491537046810
1790,11111111666667052274143110,111111523942760110,111111544742921910,443850020210,111111508500801910,222222635001967010,222222573731337510,111111491574504310
1791,11111111666667052274143110,111111523942760110,111111544742921910,442392080310,111111508128240110,222222635001967010,222222573731337510,111111490141502410
1792,11111111666667052274143110,111111523720777910,111111544742921910,442216172210,111111508128240110,222222634950356110,222222573731337510,111111490040297310
1793,11111111666667052274143110,111111523720777910,111111544742921910,442216172210,111111507865143410,222222634950356110,222222573731337510,111111490040297310
1794,11111111666667052274143110,111111523720777910,111111544742921910,442422872610,111111507865143410,222222634950356110,222222573731337510,111111490040297310
1795,11111111666667052274143110,111111523720777910,111111544580929910,441350106810,111111507865143410,222222634950356110,222222573731337510,111111490040297310
1796,11111111666667052274143110,111111523720777910,111111544522171910,441350106810,111111507865143410,222222634950356110,222222573731337510,111111490040297310
1797,11111111666667052274143110,111111523325218910,111111544522171910,440396000810,111111507865143410,222222633570935110,222222573731337510,111111490040297310
1798,11111111666667052274143110,111111523325218910,111111544522171910,440396000810,111111507718003110,222222633570935110,222222573709399810,111111490040297310
1799,11111111666667052274143110,111111523325218910,111111544522171910,439341860710,111111507718003110,222222633450142410,222222573709399810,111111490040297310
1800,11111111666667051751329410,111111523325218910,111111544522171910,439341860710,111111507718003110,222222633450142410,222222573709399810,111111490040297310
1801,11111111666667051751329410,111111523325218910,111111544522171910,439341860710,111111507718003110,222222633447633810,222222573663327310,111111490040297310
1802,11111111666667051751329410,111111523325218910,111111544522171910,438404324410,111111507718003110,222222633621920910,222222573663327310,111111489897523310
1803,11111111666667051751329410,412655495610,111111544522171910,438404324410,111111507491357110,222222633191007910,222222573663327310,111111489897523310
1804,11111111666667050238901810,412655495610,111111544522171910,437929112510,111111507871054410,222222632615835610,222222573663327310,111111489632308510
1805,11111111666667049861530910,412372449710,111111544522171910,437814647810,111111506947265910,222222632615835610,222222573630654410,111111489632308510
1806,11111111666667049786715410,412348545810,111111544046157910,437814647810,111111506947265910,222222632242980610,222222573630654410,111111489632308510
1807,11111111666667049732464310,412348545810,111111543882998110,437814647810,111111506947265910,222222632242980610,222222572368206210,111111489632308510
1808,11111111666667049732464310,412352243410,111111543882998110,437814647810,111111506947265910,222222632242980610,222222572107152210,111111489632308510
1809,11111111666667049584833210,412338217710,111111543882998110,437814647810,111111506947265910,222222632242980610,222222572107152210,111111489632308510
1810,11111111666667049584833210,412338217710,111111542902490110,437814647810,111111506466802110,222222632242980610,222222572107152210,111111489632308510
1811,11111111666667049584833210,412085126710,111111542668648210,437814647810,111111506466802110,111111521021225210,222222572107152210,111111489632308510
1812,11111111666667049584833210,412085126710,111111542668648210,437093231110,111111506448957110,111111520975812510,222222572107152210,111111489632308510
1813,11111111666667049584833210,412085126710,111111542668648210,437093231110,111111506448957110,111111520884923410,222222572107152210,111111489632308510
1814,11111111666667049584833210,412085126710,111111542668648210,437093231110,111111506448957110,111111520884923410,222222572107152210,111111489734450510
1815,11111111666667049584833210,412085126710,111111542668648210,437093231110,111111506448957110,111111520884923410,222222572107152210,111111489581921910
1816,11111111666667049584833210,412024768910,111111542668648210,437093231110,111111506448957110,111111520884923410,222222572059748210,111111489581921910
1817,11111111666667049584833210,412024768910,111111542668648210,437093231110,111111506265090710,111111520884923410,222222572059748210,111111489581921910
1818,11111111666667049584833210,411818429410,111111542668648210,436744472410,111111506265090710,111111520884923410,222222571837199710,111111489581921910
1819,11111111666667049584833210,411818429410,111111539333189610,436580713710,111111506265090710,111111519413488410,222222571837199710,111111489581921910
1820,11111111666667049584833210,411818429410,111111539333189610,436580713710,111111505291444410,111111519595042110,222222571837199710,111111489581921910
1821,11111111666667049584833210,411818429410,111111539333189610,436580713710,111111505291444410,111111518228971510,222222571837199710,111111489581921910
1822,11111111666667048411241910,411706323410,111111539333189610,435923076710,111111505291444410,111111518148828710,222222571837199710,111111489535002310
1823,11111111666667048411241910,411706323410,111111539333189610,435923076710,111111505291444410,111111518148828710,222222571837199710,111111489535002310
1824,11111111666667048411241910,411706323410,111111539333189610,434471538010,111111504587024710,111111517396095610,222222571804455510,111111489597847610
1825,11111111666667047041280410,410553722810,111111539333189610,434471538010,111111504587024710,111111517396095610,222222571804455510,111111489165520110
1826,11111111666667046073244710,410553722810,111111539223601510,434471538010,111111493807009110,111111517396095610,222222571804455510,111111489165520110
1827,11111111666667046073244710,410553722810,111111539223601510,434471538010,111111493807009110,111111517103234510,222222571053120810,111111489165520110
1828,11111111666667045993029310,410553722810,111111539223601510,434183634810,111111493807009110,111111516017948110,222222571053120810,111111489165520110
1829,11111111666667045993029310,410553722810,111111539223601510,434183634810,111111493674553810,111111515148053710,222222571053120810,111111489165520110
1830,11111111666667044953097910,410514519310,111111539223601510,433535803810,111111493674553810,111111516129801710,222222570868175410,111111489165520110
1831,11111111666667044953097910,410514519310,111111539223601510,433535803810,111111493674553810,111111515012096810,222222570868175410,111111489165520110
1832,11111111666667044953097910,410514519310,111111539223601510,433535803810,111111493644187710,111111515012096810,222222570868175410,111111489165520110
1833,11111111666667044953097910,410514519310,111111539223601510,433364966610,111111493644187710,111111514268558410,222222570868175410,111111489165520110
1834,11111111666667044953097910,410514519310,111111539223601510,433364966610,111111493582627610,111111514268558410,222222570051639710,111111489009373110
1835,11111111666667044953097910,410514519310,111111538145604610,433364966610,111111493414708610,111111514268558410,222222570051639710,111111489009373110
1836,11111111666667044953097910,410514519310,111111538165029010,433364966610,111111493414708610,111111514483858010,222222569841157810,111111489009373110
1837,11111111666667044953097910,410514519310,111111538098492210,433364966610,111111493414708610,111111513895128010,222222569841157810,111111489009373110
1838,11111111666667044953097910,410514519310,111111538051860410,433364966610,111111493414708610,111111513895128010,222222569841157810,111111489009373110
1839,11111111666667044920084910,410514519310,111111538051860410,433189049410,111111493414708610,111111513895128010,222222569841157810,111111488836293810
1840,11111111666667044760306010,410514519310,111111538051860410,433189049410,111111493414708610,111111512694909710,222222569491467010,111111488836293810
1841,11111111666667044760306010,410514519310,111111538051860410,433189049410,111111493414708610,111111512694909710,222222569491467010,111111488836293810
1842,11111111666667044760306010,410495021810,111111537617747410,433189049410,111111493414708610,111111512694909710,222222569523392010,111111488836293810
1843,11111111666667044210889610,410495021810,111111537348904210,433189049410,111111493414708610,111111512694909710,222222569401558510,111111488836293810
1844,11111111666667044182633310,410495021810,111111537348904210,433189049410,111111493414708610,111111512674191510,222222569401558510,111111488836293810
1845,11111111666667044182633310,410495021810,111111537290902710,433189049410,111111493414708610,111111512508139010,222222569401558510,111111488836293810
1846,11111111666667043853641810,410495021810,111111536467766710,433629288210,111111493414708610,111111512508139010,222222569337127510,111111488836293810
1847,11111111666667043853641810,410495021810,111111536467766710,432685960110,111111493414708610,111111512508139010,222222569337127510,111111488836293810
1848,11111111666667043498331810,410847176810,111111536467766710,432685960110,111111493414708610,111111512508139010,222222569337127510,111111488836293810
1849,11111111666667043498331810,409442362510,111111536467766710,432685960110,111111493414708610,111111512508139010,222222569337127510,111111488799825410
1850,11111111666667043498331810,409442362510,111111536467766710,432685960110,111111493414708610,111111512508139010,222222569337127510,111111488799825410
1851,11111111666667043498331810,409442362510,111111536467766710,432685960110,111111493414708610,111111512508139010,222222569337127510,111111488799825410
1852,11111111666667043498331810,409442362510,111111536467766710,432064997610,111111493414708610,111111512508139010,222222569337127510,111111488799825410
1853,11111111666667043498331810,409442362510,111111536467766710,432064997610,111111493414708610,111111512508139010,222222569337127510,111111488799825410
1854,11111111666667043498331810,409386437210,111111536467766710,432064997610,111111493414708610,111111512508139010,222222569741507610,111111488799825410
1855,11111111666667043498331810,409386437210,111111536467766710,430879792310,111111493414708610,111111512489681410,222222568811576910,111111488799825410
1856,11111111666667043498331810,409177528710,111111536437108710,430744193110,111111493414708610,111111512489681410,222222568811576910,111111488799825410
1857,11111111666667043498331810,409177528710,111111536437108710,429341006510,111111493414708610,111111512489681410,222222568555273510,111111488773862410
1858,11111111666667042950937110,409177528710,111111536437108710,429341006510,111111493369214610,111111512489681410,222222568555273510,111111488773862410
1859,11111111666667042950937110,409177528710,111111536437108710,428509129710,111111493369214610,111111512489681410,222222568555273510,111111488773862410
1860,11111111666667042950937110,408872073710,111111536363601210,428509129710,111111493369214610,111111512489681410,222222568555273510,111111488773862410
1861,11111111666667042950937110,408872073710,111111536240598610,428509129710,111111493148106410,111111512489681410,222222568555273510,111111488773862410
1862,11111111666667042950937110,408872073710,111111536240598610,428509129710,111111493091860810,111111512489681410,222222568555273510,111111488773862410
1863,11111111666667042950937110,408787384210,111111536240598610,428509129710,111111493091860810,111111512489681410,222222568555273510,111111488773862410
1864,11111111666667042950937110,408787384210,111111536240598610,428509129710,111111493153181710,111111512301991410,222222568555273510,111111488773862410
1865,11111111666667042950937110,408787384210,111111536199750910,428509129710,111111493068605910,111111512301991410,222222568555273510,111111488773862410
1866,11111111666667042452961410,408787384210,111111536199750910,428509129710,111111492814687810,111111513328707310,222222568555273510,111111488773862410
1867,11111111666667042452961410,408662211110,111111536199750910,428448215710,111111492814687810,111111502192363510,222222568555273510,111111488773862410
1868,11111111666667042452961410,408662211110,111111535832634310,428448215710,111111491938467510,111111502192363510,222222568492527510,111111487975625210
1869,11111111666667042452961410,408662211110,111111535832634310,428448215710,111111491081761510,111111502192363510,222222568492527510,111111487975625210
1870,11111111666667042235036510,406726977510,111111535832634310,428448215710,111111491081761510,111111502181051610,222222568385802410,111111487806319710
1871,11111111666667042235036510,406726977510,111111535832634310,428448215710,111111491081761510,111111502181051610,222222567305370010,111111487806319710
1872,11111111666667042235036510,406726977510,111111535832634310,427210218510,111111491081761510,111111502181051610,222222567305370010,111111487806319710
1873,11111111666667042235036510,406726977510,111111535502491110,427210218510,111111491081761510,111111502181051610,222222567305370010,111111487806319710
1874,11111111666667042235036510,406726977510,111111535026779010,428230405910,111111491081761510,111111502006876810,222222567305370010,111111487806319710
